listing_id,date
3237666,2018-08-23
3237666,2018-09-11
3237666,2018-09-14
3237666,2018-09-19
3237666,2018-09-26
3237666,2018-10-01
3237666,2018-10-13
3237666,2018-10-26
3237666,2018-11-07
3245276,2015-06-15
3245276,2015-07-13
3245276,2015-07-20
3245276,2015-07-24
3245276,2015-08-01
3245276,2015-08-08
3245276,2015-08-14
3245276,2015-08-20
3245276,2015-08-31
3245276,2015-09-21
3245276,2015-10-01
3245276,2015-10-16
3245276,2015-10-20
3245276,2015-10-27
3245276,2015-11-03
3245276,2015-11-22
3245276,2015-12-02
3245276,2015-12-07
3245276,2015-12-21
3245276,2015-12-31
3245276,2016-01-03
3245276,2016-01-12
3245276,2016-01-26
3245276,2016-07-08
3245276,2017-06-20
3260095,2014-07-28
3260376,2014-06-30
3260376,2014-08-08
3260376,2014-08-12
3260376,2014-08-19
3260376,2014-09-04
3260376,2014-09-07
3260376,2014-09-15
3260376,2014-09-29
3260376,2014-10-05
3260376,2014-10-14
3260376,2015-01-09
3260376,2015-03-25
3260376,2015-04-09
3260376,2015-05-12
3260376,2015-05-19
3260376,2015-05-30
3260376,2015-06-09
3260376,2015-09-07
3263998,2014-08-04
3263998,2014-09-14
3263998,2014-10-12
3263998,2014-10-30
3263998,2014-11-19
3263998,2014-11-24
3263998,2014-11-25
3263998,2014-12-01
3263998,2015-01-18
3263998,2015-02-12
3263998,2015-02-17
3263998,2015-03-04
3263998,2015-03-14
3263998,2015-03-27
3263998,2015-03-30
3263998,2015-04-14
3263998,2015-04-17
3263998,2015-04-26
3263998,2015-05-01
3263998,2015-05-12
3263998,2015-05-15
3263998,2015-05-24
3263998,2015-06-07
3263998,2015-08-08
3263998,2015-09-04
3263998,2015-09-11
3263998,2015-09-23
3263998,2015-09-28
3263998,2015-10-07
3263998,2015-10-19
3263998,2015-10-29
3263998,2015-11-09
3263998,2016-01-02
3263998,2016-02-09
3263998,2016-02-17
3263998,2016-05-17
3263998,2017-08-31
3263998,2017-09-05
3263998,2017-09-23
3263998,2017-10-06
3263998,2017-10-14
3263998,2017-10-19
3263998,2017-11-14
3263998,2017-11-26
3263998,2017-12-29
3263998,2018-01-03
3263998,2018-02-24
3263998,2018-03-02
3263998,2018-03-16
3263998,2018-03-21
3263998,2018-03-26
3263998,2018-03-28
3263998,2018-03-31
3263998,2018-04-10
3263998,2018-04-15
3263998,2018-04-28
3263998,2018-05-04
3263998,2018-06-01
3263998,2018-07-09
3263998,2018-07-14
3263998,2018-07-23
3263998,2018-08-30
3263998,2018-09-23
3263998,2018-10-09
3263998,2018-10-21
3267703,2015-08-16
3267703,2015-09-11
3274100,2015-04-19
3274100,2015-05-05
3274873,2015-04-26
3276683,2014-06-30
3276683,2014-08-28
3276683,2015-03-29
3276683,2015-05-13
3276683,2015-05-21
3276683,2015-05-21
3276683,2015-07-05
3276683,2015-07-14
3276683,2015-07-30
3276683,2015-08-10
3276683,2015-09-13
3276683,2015-09-26
3276683,2015-10-26
3276683,2015-11-17
3276683,2016-01-12
3276683,2016-02-06
3276683,2016-03-11
3276683,2017-04-04
3276683,2017-06-11
3276683,2017-11-23
3277374,2014-07-06
3277374,2014-09-01
3277374,2014-09-08
3277374,2014-09-19
3277374,2014-10-21
3277374,2014-11-14
3277374,2015-01-27
3277374,2015-04-06
3277374,2015-04-13
3277374,2015-04-21
3277374,2015-04-28
3277374,2015-07-18
3277374,2015-08-10
3277374,2015-09-29
3277374,2015-10-07
3277374,2015-10-30
3277374,2016-01-02
3277374,2016-02-02
3277374,2016-02-14
3277374,2016-06-07
3281144,2015-06-10
3281144,2016-06-03
3281144,2016-12-12
3281144,2017-10-13
3281144,2017-11-05
3281144,2017-11-16
3281144,2017-12-10
3281144,2017-12-20
3281144,2017-12-22
3281144,2018-01-04
3281144,2018-01-06
3281144,2018-01-14
3281144,2018-02-01
3281144,2018-03-13
3281144,2018-03-24
3281144,2018-03-31
3281144,2018-04-03
3281144,2018-04-06
3281144,2018-04-18
3281144,2018-04-28
3281144,2018-05-01
3281144,2018-05-06
3281144,2018-05-11
3281144,2018-05-28
3281144,2018-06-02
3281144,2018-06-08
3281144,2018-07-19
3281144,2018-08-02
3281144,2018-08-11
3281144,2018-09-02
3281144,2018-09-07
3281144,2018-10-06
3281144,2018-10-17
3281144,2018-10-28
3281144,2018-11-05
3281344,2014-09-06
3281344,2014-09-21
3281344,2014-11-02
3281344,2014-11-24
3281344,2014-12-22
3281344,2015-01-03
3281344,2015-04-23
3281344,2015-05-30
3281344,2015-07-06
3281344,2015-07-25
3281344,2015-08-24
3281344,2015-08-31
3281344,2015-09-24
3281344,2015-10-06
3281344,2015-10-21
3281344,2015-10-30
3281344,2015-11-12
3281344,2015-11-17
3281344,2015-12-02
3281344,2016-01-05
3281344,2016-01-30
3281344,2016-02-07
3281344,2016-04-17
3281344,2016-04-23
3281344,2016-04-29
3281344,2016-06-08
3281344,2016-08-08
3281344,2016-08-18
3281344,2016-09-30
3281344,2016-10-10
3281344,2016-10-16
3281344,2016-11-12
3281344,2016-12-31
3281344,2017-01-07
3281344,2017-01-20
3281344,2017-02-17
3281344,2017-03-04
3281344,2017-03-30
3281344,2017-04-27
3281344,2017-06-05
3281344,2017-06-16
3281344,2017-06-20
3281344,2017-06-26
3281344,2017-07-25
3281344,2017-09-02
3281344,2017-09-09
3281344,2017-10-11
3281344,2017-10-16
3281344,2017-10-29
3281344,2017-11-06
3281344,2017-11-18
3281344,2017-12-03
3281344,2018-02-11
3281344,2018-02-25
3281344,2018-03-14
3281344,2018-03-17
3281344,2018-03-25
3281344,2018-04-01
3281344,2018-04-11
3281344,2018-04-15
3281344,2018-04-17
3281344,2018-04-27
3281344,2018-04-30
3281344,2018-05-08
3281344,2018-05-12
3281344,2018-05-16
3281344,2018-05-23
3281344,2018-05-27
3281344,2018-05-31
3281344,2018-06-21
3281344,2018-06-27
3281344,2018-06-30
3281344,2018-07-04
3281344,2018-07-13
3281344,2018-07-30
3281344,2018-08-10
3281344,2018-08-13
3281344,2018-08-25
3281344,2018-08-27
3281344,2018-09-02
3281344,2018-09-18
3281344,2018-09-23
3281344,2018-10-12
3281344,2018-10-15
3281353,2014-08-12
3281353,2014-11-10
3281353,2015-05-28
3281353,2015-05-29
3281353,2015-06-25
3281353,2015-08-16
3281353,2015-09-05
3281353,2015-09-17
3281353,2015-09-21
3281353,2015-11-18
3281353,2016-01-05
3281353,2016-10-13
3281353,2016-12-20
3281353,2016-12-27
3281353,2017-04-17
3281353,2017-10-29
3281353,2017-11-23
3281353,2018-09-20
3281353,2018-10-11
3283294,2014-08-07
3283294,2014-08-16
3283294,2014-09-14
3283294,2014-10-02
3283294,2014-10-15
3283294,2014-11-12
3283294,2014-11-21
3283294,2015-04-13
3283294,2015-04-21
3283294,2015-04-25
3283294,2015-05-12
3283294,2015-08-05
3283294,2015-08-19
3283294,2016-01-09
3283294,2016-09-23
3286555,2014-07-20
3286555,2014-07-29
3286555,2014-08-22
3286555,2014-08-27
3286555,2014-08-31
3286555,2014-09-13
3286555,2014-09-22
3286555,2014-09-25
3286555,2014-10-05
3286555,2014-10-09
3286555,2014-10-13
3286555,2014-11-01
3286555,2014-11-11
3286555,2014-11-17
3286555,2014-11-23
3286555,2014-12-24
3286555,2014-12-31
3286555,2015-02-07
3286555,2015-04-06
3286555,2015-04-25
3286555,2015-05-08
3286555,2015-05-19
3286555,2015-05-29
3286555,2015-06-05
3286555,2015-07-06
3286555,2015-07-24
3286555,2015-08-16
3286555,2015-08-26
3286555,2015-08-27
3286555,2018-07-17
3286555,2018-07-21
3286555,2018-07-27
3286555,2018-08-02
3286555,2018-08-08
3286555,2018-08-24
3286555,2018-08-30
3286555,2018-08-31
3286555,2018-09-29
3286555,2018-10-04
3286555,2018-10-07
3286555,2018-10-09
3286555,2018-11-04
3288807,2015-08-24
3288807,2016-03-24
3288807,2016-03-27
3288807,2016-04-06
3288807,2016-05-09
3288807,2016-05-16
3288807,2016-06-06
3288807,2016-07-17
3288807,2016-08-30
3288807,2018-09-26
3288807,2018-10-17
3288807,2018-11-04
3288807,2018-11-11
3298797,2015-04-09
3298797,2015-05-16
3298797,2015-11-09
3298797,2017-07-21
3298797,2018-03-27
3298797,2018-09-26
3299412,2017-03-16
3299412,2017-04-11
3299412,2017-09-17
3299412,2017-10-25
3299412,2018-02-02
3299412,2018-02-23
3299412,2018-03-05
3301315,2014-07-31
3301315,2014-09-01
3301315,2014-09-12
3301315,2014-09-22
3301315,2014-09-24
3301315,2014-09-30
3301315,2014-10-04
3301315,2014-10-10
3301315,2014-10-22
3301315,2014-11-03
3301315,2014-11-10
3301315,2015-04-10
3301315,2015-05-27
3301315,2015-06-01
3301315,2015-06-09
3301315,2015-09-28
3301315,2018-06-19
3301315,2018-07-01
3301571,2014-07-14
3301571,2014-07-24
3301571,2014-08-12
3301571,2015-04-29
3301571,2015-05-14
3301571,2015-09-28
3301571,2016-01-05
3301571,2016-01-29
3301571,2016-03-08
3301571,2017-03-19
3301571,2017-04-13
3301571,2017-05-26
3301571,2018-02-22
3302466,2017-07-04
3302466,2018-05-01
3303462,2015-05-25
3303462,2015-10-29
3303462,2016-10-10
3303462,2017-01-29
3303462,2017-05-21
3303462,2017-09-05
3303462,2018-05-13
3303462,2018-06-28
3303462,2018-08-23
3303462,2018-09-09
3303462,2018-10-27
3303462,2018-11-07
3303462,2018-11-12
3304098,2014-07-25
3304098,2014-07-30
3304098,2014-08-29
3304098,2014-09-06
3304098,2014-09-08
3304098,2014-09-10
3304098,2014-09-14
3304098,2014-09-15
3304098,2014-09-17
3304098,2014-10-11
3304098,2014-10-12
3304098,2014-10-15
3304098,2014-10-25
3304098,2014-11-09
3304098,2014-12-02
3304098,2014-12-05
3304098,2015-01-01
3304098,2015-01-04
3304098,2015-01-05
3304098,2015-01-19
3304098,2015-02-04
3304098,2015-02-21
3304098,2015-03-06
3304098,2015-03-15
3304098,2015-03-21
3304098,2015-03-22
3304098,2015-03-25
3304098,2015-04-11
3304098,2015-04-13
3304098,2015-04-14
3304098,2015-04-15
3304098,2015-04-17
3304098,2015-04-28
3304098,2015-05-07
3304098,2015-05-17
3304098,2015-05-26
3304098,2015-06-05
3304098,2015-06-06
3304098,2015-06-08
3304098,2015-06-15
3304098,2015-06-21
3304098,2015-06-29
3304098,2015-07-05
3304098,2015-07-13
3304098,2015-07-14
3304098,2015-07-23
3304098,2015-07-25
3304098,2015-07-28
3304098,2015-07-30
3304098,2015-08-04
3304098,2015-08-07
3304098,2015-08-08
3304098,2015-08-13
3304098,2015-08-15
3304098,2015-09-02
3304098,2015-09-07
3304098,2015-09-10
3304098,2015-09-22
3304098,2015-10-09
3304098,2015-10-12
3304098,2015-10-17
3304098,2015-10-27
3304098,2015-10-28
3304098,2015-10-29
3304098,2015-11-07
3304098,2015-12-01
3304098,2016-01-06
3304098,2016-01-22
3304098,2016-01-23
3304098,2016-01-29
3304098,2016-02-01
3304098,2016-02-04
3304098,2016-02-14
3304098,2016-02-18
3304098,2016-03-02
3304098,2016-03-11
3304098,2016-03-23
3304098,2016-03-23
3304098,2016-03-26
3304098,2016-04-01
3304098,2016-04-02
3304098,2016-04-23
3304098,2016-05-07
3304098,2016-05-23
3304098,2016-05-31
3304098,2016-06-03
3304098,2016-06-07
3304098,2016-06-13
3304098,2016-06-21
3304098,2016-06-29
3304098,2016-07-09
3304098,2016-07-23
3304098,2016-07-26
3304098,2016-08-10
3304098,2016-08-22
3304098,2016-08-28
3304098,2016-09-03
3304098,2016-09-10
3304098,2016-09-13
3304098,2016-09-22
3304098,2016-10-04
3304098,2016-10-08
3304098,2017-03-18
3304098,2017-04-21
3304098,2017-04-24
3304098,2017-05-03
3304098,2017-05-04
3304098,2017-05-07
3304098,2017-05-22
3304098,2017-06-05
3304098,2017-06-14
3304098,2017-06-26
3304098,2017-07-03
3304098,2017-07-14
3304098,2017-07-15
3304098,2017-07-26
3304098,2017-07-31
3304098,2017-08-01
3304098,2017-08-16
3304098,2017-08-28
3304098,2017-09-03
3304098,2017-09-10
3304098,2017-09-15
3304098,2017-09-17
3304098,2017-09-27
3304098,2017-09-29
3304098,2017-10-09
3304098,2017-10-16
3304098,2017-11-06
3304098,2017-11-18
3304098,2017-11-29
3304098,2017-12-11
3304098,2017-12-16
3304098,2017-12-30
3304098,2017-12-31
3304098,2018-01-01
3304098,2018-01-14
3304098,2018-01-24
3304098,2018-02-22
3304098,2018-02-25
3304098,2018-03-12
3304098,2018-03-15
3304098,2018-03-18
3304098,2018-03-19
3304098,2018-03-23
3304098,2018-03-25
3304098,2018-04-02
3304098,2018-04-21
3304098,2018-04-24
3304098,2018-04-27
3304098,2018-05-04
3304098,2018-05-07
3304098,2018-05-09
3304098,2018-05-14
3304098,2018-05-17
3304098,2018-05-22
3304098,2018-05-28
3304098,2018-06-04
3304098,2018-06-15
3304098,2018-06-28
3304098,2018-07-05
3304098,2018-07-27
3304098,2018-07-29
3304098,2018-08-06
3304098,2018-08-21
3304098,2018-09-02
3304098,2018-09-16
3304098,2018-10-01
3304098,2018-10-06
3304098,2018-10-13
3304098,2018-10-20
3304098,2018-10-25
3304098,2018-11-08
3305490,2016-11-20
3305834,2014-07-12
3305834,2014-09-20
3305834,2015-04-06
3305834,2015-05-12
3305834,2015-05-19
3305834,2015-05-25
3305834,2015-09-08
3305834,2015-11-28
3305834,2016-11-07
3305834,2017-10-01
3305834,2018-01-01
3305834,2018-04-20
3305834,2018-05-01
3305834,2018-05-05
3305834,2018-05-14
3305834,2018-06-29
3305834,2018-08-13
3305834,2018-10-16
3313109,2014-07-26
3313109,2014-09-13
3313109,2014-10-02
3313109,2015-02-12
3313109,2015-09-15
3313109,2016-08-01
3315703,2014-12-05
3315703,2018-08-06
3316982,2014-08-06
3316982,2014-08-12
3316982,2014-08-19
3316982,2014-09-04
3316982,2014-10-05
3316982,2014-10-26
3316982,2014-11-03
3316982,2015-01-04
3316982,2015-01-07
3316982,2015-03-30
3316982,2015-04-08
3316982,2015-05-19
3316982,2015-05-25
3316982,2015-06-04
3316982,2015-06-15
3316982,2015-08-03
3316982,2015-08-29
3316982,2015-09-02
3316982,2015-09-10
3316982,2015-09-16
3316982,2015-10-01
3316982,2016-09-10
3316982,2017-08-14
3316982,2017-08-17
3316982,2017-08-24
3316982,2017-08-27
3316982,2017-09-09
3316982,2017-10-26
3316982,2018-01-18
3316982,2018-01-27
3316982,2018-03-18
3316982,2018-03-31
3316982,2018-04-13
3316982,2018-04-26
3316982,2018-05-01
3316982,2018-05-08
3316982,2018-05-14
3316982,2018-05-21
3316982,2018-06-07
3316982,2018-06-12
3316982,2018-08-22
3316982,2018-09-29
3316982,2018-10-02
3316982,2018-10-14
3316982,2018-10-20
3316982,2018-10-27
3316982,2018-10-31
3320268,2015-05-03
3320268,2018-01-02
3320268,2018-03-05
3320268,2018-04-20
3320268,2018-04-23
3320268,2018-05-14
3320268,2018-07-02
3320268,2018-09-01
3320268,2018-09-09
3320268,2018-09-22
3320268,2018-10-07
3320268,2018-10-29
3323046,2014-08-22
3323046,2014-09-24
3323046,2015-04-06
3323046,2015-04-19
3323046,2015-05-26
3323046,2015-06-03
3323046,2015-08-18
3323046,2015-08-27
3323046,2015-09-09
3323046,2015-09-25
3323046,2017-08-07
3323046,2017-09-13
3323046,2018-06-09
3323046,2018-06-23
3323046,2018-07-04
3323046,2018-07-21
3323046,2018-08-31
3323046,2018-09-15
3323046,2018-09-27
3323326,2017-10-13
3323326,2018-07-29
3323326,2018-09-15
3323780,2014-08-10
3323780,2014-08-20
3323780,2014-09-17
3323780,2014-09-21
3323780,2014-10-05
3323780,2014-10-29
3323780,2015-06-12
3323780,2015-08-28
3325345,2014-10-07
3325345,2014-11-15
3325345,2015-01-24
3325345,2015-03-16
3325345,2015-04-09
3325345,2015-04-19
3325345,2015-05-10
3325345,2015-05-20
3325345,2015-05-26
3325345,2015-06-28
3325345,2015-07-12
3325345,2015-07-22
3325345,2015-09-07
3325345,2015-09-14
3325345,2015-09-28
3325345,2015-10-07
3325345,2015-12-29
3325345,2016-01-02
3325345,2016-08-08
3325345,2016-10-30
3325345,2017-06-05
3325345,2017-07-11
3325345,2017-07-16
3325345,2017-08-07
3325345,2017-09-04
3325345,2017-09-11
3325345,2017-09-19
3325345,2018-01-01
3325345,2018-01-06
3325345,2018-02-24
3325345,2018-03-04
3325345,2018-04-02
3325345,2018-04-16
3325345,2018-05-01
3325345,2018-05-11
3325345,2018-06-26
3325345,2018-07-06
3325345,2018-07-10
3325345,2018-08-03
3325345,2018-08-20
3325345,2018-08-30
3325345,2018-09-17
3325345,2018-09-23
3325345,2018-10-03
3325345,2018-10-11
3325345,2018-10-23
3325345,2018-10-29
3327333,2014-09-10
3327333,2015-01-03
3327333,2015-02-05
3327333,2018-09-08
3335550,2014-10-21
3338867,2018-10-29
3338867,2018-11-12
3340347,2017-05-14
3340929,2014-07-22
3340929,2014-08-13
3340929,2014-09-30
3340929,2014-10-29
3340929,2014-11-09
3340929,2014-12-01
3340929,2014-12-11
3340929,2015-01-07
3340929,2015-02-17
3340929,2015-02-26
3340929,2015-03-02
3340929,2015-03-16
3340929,2015-03-25
3340929,2015-04-05
3340929,2015-04-10
3340929,2015-04-20
3340929,2015-04-24
3340929,2015-05-11
3340929,2015-05-27
3340929,2015-06-04
3340929,2015-06-10
3340929,2015-06-16
3340929,2015-06-21
3340929,2015-06-29
3340929,2015-07-05
3340929,2015-07-10
3340929,2015-08-02
3340929,2015-08-14
3340929,2015-09-09
3340929,2015-09-22
3340929,2015-09-27
3340929,2015-12-07
3340929,2015-12-13
3340929,2016-02-20
3340929,2016-03-10
3340929,2016-04-09
3340929,2016-05-16
3340929,2016-05-26
3340929,2016-07-10
3340929,2016-07-17
3340929,2017-02-27
3340929,2018-10-04
3340929,2018-10-30
3343478,2015-05-01
3343478,2015-07-03
3346808,2015-09-11
3346808,2015-09-18
3348163,2018-08-05
3349840,2014-07-24
3353227,2014-07-26
3355353,2018-11-01
3355627,2014-10-23
3355627,2014-12-17
3355627,2017-05-06
3355627,2018-03-17
3357068,2014-09-07
3357150,2017-03-14
3357150,2017-03-26
3357150,2017-04-10
3357150,2017-04-17
3357150,2017-04-25
3357150,2017-05-02
3357150,2017-05-11
3357150,2017-05-16
3357150,2017-05-24
3357150,2017-06-01
3357150,2017-06-06
3357150,2017-06-11
3357150,2017-06-21
3357150,2017-07-02
3357150,2017-07-08
3357150,2017-07-11
3357150,2017-07-16
3357150,2017-07-20
3357150,2017-08-01
3357150,2017-08-13
3357150,2017-08-14
3357150,2017-08-21
3357150,2017-08-26
3357150,2017-08-27
3357150,2017-08-29
3357150,2017-09-04
3357150,2017-09-13
3357150,2017-09-18
3357150,2017-09-25
3357150,2017-09-30
3357150,2017-10-05
3357150,2017-10-06
3357150,2017-10-15
3357150,2017-10-19
3357150,2017-10-22
3357150,2017-11-01
3357150,2017-11-05
3357150,2017-11-08
3357150,2017-11-11
3357150,2017-11-15
3357150,2017-11-16
3357150,2017-11-27
3357150,2017-12-29
3357150,2018-01-01
3357150,2018-01-08
3357150,2018-01-28
3357150,2018-02-13
3357150,2018-02-20
3357150,2018-02-22
3357150,2018-02-26
3357150,2018-03-12
3357150,2018-03-16
3357150,2018-03-25
3357150,2018-03-28
3357150,2018-04-08
3357150,2018-04-17
3357150,2018-04-23
3357150,2018-05-01
3357150,2018-05-04
3357150,2018-05-10
3357150,2018-05-14
3357150,2018-05-27
3357150,2018-06-10
3357150,2018-06-13
3357150,2018-06-21
3357150,2018-06-26
3357150,2018-06-28
3357150,2018-07-02
3357150,2018-07-07
3357150,2018-07-15
3357150,2018-07-17
3357150,2018-07-25
3357150,2018-07-30
3357150,2018-08-03
3357150,2018-08-07
3357150,2018-08-11
3357150,2018-08-21
3357150,2018-08-27
3357150,2018-08-31
3357150,2018-09-12
3357150,2018-09-16
3357150,2018-09-25
3357150,2018-09-30
3357150,2018-10-08
3357150,2018-10-14
3357150,2018-10-21
3357150,2018-10-25
3357150,2018-10-29
3357150,2018-11-03
3357150,2018-11-09
3357150,2018-11-11
3357150,2018-11-16
3358287,2014-07-27
3358287,2014-08-09
3358287,2014-08-19
3358287,2014-09-15
3358287,2014-09-20
3358287,2014-09-28
3358287,2014-10-05
3358287,2014-10-13
3358287,2014-11-04
3358287,2014-11-16
3358287,2015-03-30
3358287,2015-04-09
3358287,2015-04-18
3358287,2015-04-23
3358287,2015-04-27
3358287,2015-05-10
3358287,2015-05-14
3358287,2015-05-24
3358287,2015-08-22
3358287,2015-10-07
3358287,2015-10-13
3358287,2015-10-25
3358287,2016-03-30
3358287,2016-06-11
3358287,2016-07-09
3358287,2018-05-03
3358287,2018-05-16
3358287,2018-06-11
3358287,2018-07-02
3358287,2018-08-06
3358287,2018-08-26
3358287,2018-09-10
3358287,2018-09-17
3358287,2018-09-21
3358287,2018-09-23
3358287,2018-09-26
3358287,2018-10-29
3358296,2016-01-19
3360450,2014-12-31
3360450,2015-03-06
3360450,2015-04-08
3360450,2015-04-25
3360450,2015-05-16
3360450,2015-09-08
3360450,2015-11-17
3360450,2016-04-09
3360450,2016-11-28
3360450,2017-01-05
3360450,2017-03-30
3360450,2017-04-17
3360450,2017-08-24
3360450,2017-10-31
3360450,2018-01-03
3360450,2018-01-31
3360450,2018-05-01
3360450,2018-05-13
3360450,2018-07-07
3360450,2018-07-24
3360450,2018-08-10
3360450,2018-08-19
3360450,2018-09-13
3360450,2018-09-24
3360450,2018-10-21
3366207,2014-09-03
3366207,2018-10-24
3371160,2014-08-24
3371160,2014-09-22
3383677,2014-08-04
3383677,2014-08-26
3383677,2014-09-22
3383677,2014-09-25
3383677,2014-10-02
3383677,2014-10-12
3383677,2014-10-21
3383677,2014-11-25
3383677,2015-02-01
3383677,2015-03-18
3383677,2015-03-27
3383677,2015-04-06
3383677,2015-04-15
3383677,2015-04-19
3383677,2015-04-27
3383677,2015-05-06
3383677,2015-05-15
3383677,2015-06-01
3383677,2015-06-12
3383677,2015-06-29
3383677,2015-07-27
3383677,2015-08-04
3383677,2015-09-30
3383677,2015-10-11
3383677,2016-01-03
3389031,2014-09-16
3389031,2015-01-06
3389031,2015-02-24
3389031,2015-05-20
3389031,2015-06-16
3389031,2015-07-21
3396702,2016-01-31
3396702,2016-02-27
3396702,2016-03-03
3396991,2014-08-21
3396991,2014-09-20
3396991,2014-09-24
3396991,2014-10-07
3396991,2014-12-16
3408660,2014-11-19
3408660,2014-12-14
3408660,2014-12-28
3408660,2015-01-12
3408660,2015-01-18
3408660,2015-02-08
3408660,2015-03-12
3408660,2015-03-15
3408660,2015-04-13
3408660,2015-05-17
3408660,2015-07-13
3408660,2015-09-09
3408660,2015-11-14
3408660,2016-01-01
3408660,2016-01-13
3408660,2016-03-19
3408660,2016-04-30
3408660,2016-05-08
3408660,2016-05-25
3408660,2016-05-30
3408660,2016-11-11
3408660,2016-12-04
3408660,2017-06-03
3408660,2017-10-03
3408660,2017-11-26
3408660,2017-12-10
3408660,2017-12-24
3408660,2017-12-30
3408660,2018-03-11
3408660,2018-03-29
3408660,2018-04-15
3408660,2018-05-29
3408660,2018-06-27
3408660,2018-07-15
3408660,2018-08-27
3408660,2018-09-17
3409354,2014-10-10
3409354,2018-08-08
3409354,2018-10-09
3409354,2018-10-26
3410502,2015-12-21
3413122,2014-08-22
3413122,2015-01-02
3428579,2016-05-31
3429640,2014-10-07
3429640,2015-02-14
3429640,2015-03-24
3429640,2015-04-07
3429640,2015-05-05
3429640,2015-05-10
3429640,2015-05-27
3429640,2015-06-11
3429640,2015-07-02
3429640,2015-08-01
3429640,2015-08-28
3429640,2015-09-28
3429640,2015-10-27
3429640,2015-11-10
3429640,2015-11-18
3429640,2015-12-08
3429640,2015-12-26
3429640,2016-02-04
3429640,2016-03-09
3429640,2016-03-20
3429640,2016-03-27
3429640,2016-04-06
3429640,2016-04-11
3429640,2016-04-18
3429640,2016-04-22
3429640,2016-05-06
3429640,2016-05-22
3429640,2016-06-05
3429640,2016-06-19
3429640,2016-06-22
3429640,2016-07-12
3429640,2016-07-19
3429640,2016-08-08
3429640,2016-08-17
3429640,2016-08-23
3429640,2016-09-08
3429640,2016-09-28
3429640,2016-10-04
3429640,2016-11-02
3429640,2016-11-27
3429640,2016-12-27
3429640,2017-01-09
3429640,2017-01-31
3429640,2017-02-06
3429640,2017-02-27
3429640,2017-03-20
3429640,2017-04-05
3429640,2017-04-10
3429640,2017-04-18
3429640,2017-05-01
3429640,2017-05-18
3429640,2017-05-22
3429640,2017-05-29
3429640,2017-06-11
3429640,2017-06-19
3429640,2017-06-26
3429640,2017-07-02
3429640,2017-07-06
3429640,2017-07-09
3429640,2017-07-23
3429640,2017-08-07
3429640,2017-08-10
3429640,2017-08-16
3429640,2017-08-22
3429640,2017-08-24
3429640,2017-08-29
3429640,2017-09-09
3429640,2017-09-18
3429640,2017-09-21
3429640,2017-09-26
3429640,2017-10-03
3429640,2017-10-12
3429640,2017-11-01
3429640,2017-11-13
3429640,2017-11-19
3429640,2017-12-04
3429640,2017-12-16
3429640,2017-12-30
3429640,2018-01-13
3429640,2018-01-20
3429640,2018-01-20
3429640,2018-02-12
3429640,2018-02-16
3429640,2018-03-04
3429640,2018-03-12
3429640,2018-03-18
3429640,2018-03-26
3429640,2018-04-03
3429640,2018-04-11
3429640,2018-04-15
3429640,2018-04-24
3429640,2018-05-07
3429640,2018-05-15
3429640,2018-05-31
3429640,2018-06-08
3429640,2018-06-20
3429640,2018-06-29
3429640,2018-07-22
3429640,2018-07-26
3429640,2018-08-12
3429640,2018-08-25
3429640,2018-08-30
3429640,2018-09-04
3429640,2018-09-16
3429640,2018-09-21
3429640,2018-09-30
3429640,2018-10-05
3429640,2018-10-27
3429640,2018-10-30
3429640,2018-11-05
3429640,2018-11-11
3430705,2014-07-05
3430705,2014-07-19
3430705,2014-08-22
3430705,2014-08-30
3430705,2014-09-03
3430705,2014-09-10
3430705,2015-02-08
3430705,2015-06-18
3430705,2015-06-22
3430705,2015-06-30
3430705,2015-07-09
3430705,2015-07-22
3430705,2015-07-25
3430705,2015-08-07
3430705,2015-08-17
3430705,2015-08-22
3430705,2015-09-01
3430705,2015-09-07
3432204,2014-11-01
3432204,2014-11-14
3432204,2015-01-02
3432204,2015-04-06
3432204,2015-04-12
3432204,2015-05-20
3432204,2015-05-26
3432204,2015-06-04
3432204,2015-06-11
3432204,2015-06-16
3432204,2015-06-23
3432204,2015-06-29
3432204,2015-07-12
3432204,2015-07-20
3432204,2015-07-30
3432204,2015-08-11
3432204,2015-08-23
3432204,2015-08-31
3432204,2015-09-01
3432204,2015-09-08
3432204,2015-09-17
3432204,2015-10-08
3432204,2015-11-11
3432204,2016-01-03
3432204,2016-01-08
3432204,2016-05-03
3432204,2016-05-30
3432204,2016-07-06
3432204,2016-07-10
3432204,2016-07-16
3432204,2016-09-12
3432204,2016-09-25
3432204,2018-05-03
3432204,2018-06-22
3432204,2018-06-29
3432204,2018-07-26
3432204,2018-08-13
3432204,2018-09-21
3432204,2018-09-24
3432204,2018-09-29
3432204,2018-10-01
3432204,2018-10-07
3432204,2018-10-09
3432204,2018-10-13
3432204,2018-10-23
3432204,2018-11-07
3432204,2018-11-10
3432204,2018-11-13
3433589,2018-08-11
3433589,2018-08-23
3443462,2014-07-08
3443462,2014-07-29
3443462,2014-09-04
3443462,2014-09-29
3443462,2014-10-07
3443462,2014-10-08
3443462,2014-10-27
3443462,2015-03-04
3443462,2015-03-30
3443462,2015-04-17
3443462,2015-05-19
3443462,2015-06-02
3443462,2015-06-29
3443462,2015-07-20
3443462,2015-07-26
3443462,2015-08-01
3443462,2015-08-23
3443462,2015-09-13
3443462,2015-10-11
3443462,2015-11-04
3443462,2015-11-10
