id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4826,The Place,6603,Kaan,,Uskudar,41.0564988437772,29.053673896223184,Entire home/apt,562,1,1,2009-06-01,0.01,1,365
20815,The Bosphorus from The Comfy Hill,78838,Gülder,,Besiktas,41.06984247188901,29.045452236902722,Entire home/apt,102,10,41,2018-11-07,0.39,2,304
25436,House for vacation rental furnutare,105823,Yesim,,Besiktas,41.07731237300444,29.038905975652376,Entire home/apt,214,5,0,,,1,0
27271,LOVELY APT. IN PERFECT LOCATION,117026,Mutlu,,Beyoglu,41.032195423606126,28.98216272871021,Entire home/apt,182,5,2,2018-05-04,0.04,1,327
28277,Duplex Apartment with Terrace ,121607,Alen,,Sisli,41.04470758848135,28.98567437019367,Entire home/apt,605,3,0,,,14,346
28318,Cosy home overlooking Bosphorus,121721,Aydin,,Sariyer,41.09047578219982,29.05558947224637,Entire home/apt,643,3,0,,,1,365
29241,"↪ Istanbul, Your second house ",125742,Şevki,,Beyoglu,41.04844333940777,28.95253938225249,Private room,268,3,0,,,1,365
30697,nice home in popular area,132137,Nan,,Beyoglu,41.033503134824706,28.97626238320164,Private room,611,1,1,2010-06-14,0.01,1,365
33368,Deluxe double bedroom @ Nisantasi,135136,Ozlem,,Sisli,41.053821398445976,28.997393471317853,Private room,305,2,1,2014-10-21,0.02,2,364
33580,single/double visitors,145271,Mine,,Besiktas,41.07687233596222,29.027138430338802,Private room,166,2,10,2017-12-02,0.10,1,363
33730,Bosphorus Turquoise Room! Sea view♡,145810,Tony,,Beykoz,41.08765370973698,29.075957589520808,Private room,107,2,10,2018-08-23,0.20,8,181
34177,PETIT HOUSE,147330,Ercan,,Besiktas,41.06900701541851,29.038820770429464,Entire home/apt,193,30,8,2016-07-14,0.15,2,363
34925,A room in galata beyoglu,150435,Esr,,Beyoglu,41.02703907140381,28.97588299204766,Private room,370,1,0,,,1,365
35580,Sea View terrace  House,153032,Michel,,Beyoglu,41.03657509308393,28.97212557700766,Entire home/apt,364,60,37,2018-10-07,0.62,2,364
35938,Cosy Room in Istanbul Center,154245,Sinan,,Besiktas,41.049022739590605,28.99829096127877,Private room,402,1,0,,,1,364
41753,Örücü Palace / Princess Apartment,182639,Mehmet Ali,,Beyoglu,41.02725249945743,28.977180913350082,Entire home/apt,359,5,46,2017-05-21,0.47,6,179
42708,"Residence Flat: 22, Suit: 72",186554,Necdet,,Atasehir,40.98772072446613,29.098555288212598,Entire home/apt,1071,2,0,,,2,204
42896,A FLAT IN TOWN CENTRE-EUROPEAN SIDE- FAMILY FEELS,187359,Semi,,Sariyer,41.118598747013415,29.03605133096174,Private room,289,3,0,,,2,365
44429,"COZY, CENTRAL, LOVELY&CHECK OUT THE BATHROOM!*",194194,Zeyno,,Beyoglu,41.0308184816261,28.97958394013123,Entire home/apt,257,3,5,2018-11-11,1.42,1,56
45543,A COMPACT COMPOUND WITH POOL,187359,Semi,,Sariyer,41.13939840140988,29.029009241750323,Private room,514,7,0,,,2,364
47264,Kurucesme stunning seaview peacfull Flat,213410,Evrim,,Besiktas,41.06486382390361,29.034729471858068,Entire home/apt,402,3,8,2018-09-12,0.09,5,356
47377,Double Room in Taksim,214374,Bertan Kemal,,Beyoglu,41.03467339394726,28.98902084644227,Private room,268,3,0,,,1,365
49955,A room with a view of Bosphorous.,228352,Oz,,Fatih,41.01717318353708,28.963245398387638,Private room,305,1,0,,,1,365
52828,Prince(Garden Apart),182639,Mehmet Ali,,Beyoglu,41.02752375615868,28.978576571922375,Entire home/apt,359,5,27,2017-03-14,0.29,6,179
53612,Gorgeous Bosphorus View 3BDR Apt with Terrace,250139,Onur,,Besiktas,41.044389013955296,29.012663293405762,Entire home/apt,498,30,20,2017-11-27,0.25,1,363
58441,Private  studio bestlocation@Taksim,279673,Engin,,Beyoglu,41.03849823863274,28.981892928845095,Entire home/apt,182,28,16,2016-12-31,0.20,3,364
62172,Central Location Taksim/Cihangir ,302361,Nurten,,Beyoglu,41.034420707604106,28.98560675339193,Private room,487,3,0,,,3,365
62817,Quiet room in central apartment,305202,Oksan,,Beyoglu,41.03704384863021,28.99066519096539,Private room,236,2,74,2018-08-22,0.82,1,364
73477,Cozy Flat in center of Istanbul,383789,Berat,,Beyoglu,41.03553404800383,28.987058265103595,Private room,187,2,0,,,1,365
77190,flat with garden'n' terrace taksim,413150,Baris,,Beyoglu,41.0334283561697,28.990570252228594,Entire home/apt,161,14,34,2018-08-16,0.38,2,317
77292,Gümüşsuyu Apartment,414003,Gumussuyu,,Beyoglu,41.03656043075442,28.988728231804608,Entire home/apt,611,3,0,,,1,363
87024,Nisantasi Studio Apartment,413986,Nisantasi,,Sisli,41.05017576188305,28.990152238158927,Entire home/apt,1526,1,0,,,1,365
88949,Wonderful room with Historical View,485384,Alev,,Beyoglu,41.033259632435694,28.978756825530887,Private room,161,2,83,2016-06-16,0.91,1,355
97800,Bosphorus Views,517242,Selcuk,,Beyoglu,41.029451931144095,28.974042237832236,Entire home/apt,396,3,0,,,1,0
101397,❛Cozy • Clean • Central • Room❜,531367,Guliz,,Beyoglu,41.0308184021941,28.980533332200455,Private room,102,2,50,2018-11-10,0.56,1,363
108038,Agan Hotel,559244,Vakif,,Fatih,41.014289481199214,28.978362748947205,Private room,396,1,1,2012-07-25,0.01,2,364
108164,(Website hidden by Airbnb) seaview.Next to forest,213410,Evrim,,Besiktas,41.06319166428445,29.037003095881175,Private room,107,1,5,2018-01-03,0.06,5,356
108537,Cihangir Connection,561692,Hasan,,Beyoglu,41.03103448118834,28.983998848627515,Entire home/apt,268,2,3,2018-04-11,0.24,1,323
110344,Hotel Antique Istanbul,566816,Tony,,Fatih,41.00389363909849,28.976480378169793,Private room,214,5,0,,,1,339
114786,Blue Mosque View in Sultanahmet,582060,Fernando,,Fatih,41.00527475531198,28.97851026693416,Entire home/apt,477,3,49,2018-10-23,0.60,3,317
127912,"View, Kid-friendly, Central @Taksim",632856,Secil,,Beyoglu,41.03518178108017,28.992161148191546,Entire home/apt,300,4,18,2018-10-10,0.24,1,340
128471,Private Single Room (S) at Kadikoy!,635236,Baran H.,,Kadikoy,40.99581505720259,29.03474723898016,Private room,75,2,8,2014-07-28,0.09,28,260
128488,Great SINGLE Rooms @ Kadikoy Centre,635236,Baran H.,,Kadikoy,40.993867338935644,29.034810922435877,Private room,91,2,8,2013-08-02,0.10,28,260
130225,Room in a modern home.,641487,Efe,,Kadikoy,40.97618118647013,29.044419201128182,Private room,268,1,1,2012-08-04,0.01,1,365
130231,Flat with super Golden Horn view,641504,Chris,,Beyoglu,41.033983403174254,28.972974541892366,Entire home/apt,439,3,6,2018-11-06,0.07,1,75
133148,Eveything you need - as you wish,654031,Nurhan,,Kagithane,41.064955725743516,28.956509873830637,Entire home/apt,803,2,0,,,1,365
135956,Single private room in shared flat,666066,Ali,,Beyoglu,41.028931204406646,28.977899117228574,Private room,75,10,23,2018-10-01,0.26,14,324
136818,warm family place ..,669517,Cengiz,,Kadikoy,40.98242059923164,29.05150745525019,Private room,348,1,0,,,1,365
138394,Entire Flat at Cihangir/Taksim,675641,Juliet,,Beyoglu,41.03281697498823,28.985367241150698,Entire home/apt,643,1,0,,,1,365
139351,flat in galata 150sqm fantastic vue,679615,Paskal,,Beyoglu,41.026583388693695,28.97589794954955,Entire home/apt,418,4,14,2018-11-02,1.79,2,29
139804,Entire house in central Kadikoy,681763,Deniz,,Kadikoy,40.98373384123345,29.028647839527473,Entire home/apt,241,4,6,2018-10-21,0.07,1,357
140269,Penthouse in Taxim -with 2 bedrooms,683356,Damir,,Beyoglu,41.03577293203515,28.9773022465115,Entire home/apt,396,2,128,2015-12-27,1.43,3,318
140952,(-55%)28nts in may 300€:Best LocationDuplex@Taksim,279673,Engin,,Beyoglu,41.03895213868425,28.983865596018937,Entire home/apt,273,15,8,2017-01-10,0.16,3,365
146854,Beautiful & Super Deluxe Flat,709964,Lily,,Sisli,41.04752950666099,28.98030485139661,Private room,321,1,0,,,1,364
152549,Room in Greenness inc Breakfast,734040,Can,,Sariyer,41.08700201747813,29.053690478469004,Private room,139,2,34,2016-06-13,0.38,3,307
155757,Cosy lovely room in Kadıkoy/Moda,748852,Asiye,,Kadikoy,40.98696853668484,29.02771426929434,Private room,187,2,15,2014-10-04,0.17,2,364
158461,Friendly Family Home,760827,Enathol,,Adalar,40.8717065792221,29.12909776274076,Private room,536,1,0,,,1,365
158618,King Suite Studio  Near Taksim Square,730566,Murat,,Beyoglu,41.037672604549925,28.982185047431468,Private room,337,1,0,,,3,365
160809,"""Homeinİstanbul"" wGreat Location",770100,Neslihan,,Beyoglu,41.03223848957028,28.987142763918037,Entire home/apt,214,3,13,2015-10-06,0.15,2,134
162180,Nice flat in historical Galata ,775317,Cigdem,,Beyoglu,41.026215870489004,28.974883944987788,Entire home/apt,750,6,1,2011-09-25,0.01,1,365
163785,Fully furnished bosphorus view,781562,Belgin,,Sariyer,41.163082183817885,29.03753437840938,Private room,696,3,0,,,1,0
164216,Ottoman Flat 2BR @Taksim Square,783470,Aslinaz,,Beyoglu,41.03614428700113,28.981627211869384,Entire home/apt,546,2,33,2018-11-04,0.39,3,364
166265,Apartment in the Heart of the City1,792658,ISlK,,Beyoglu,41.03885987165202,28.981987867252116,Entire home/apt,241,2,110,2018-11-17,1.60,9,320
169106,Kiptas Seyrantepe Residence Flat,805693,Koray,,Maltepe,40.94760374107861,29.1694297793794,Entire home/apt,616,3,0,,,1,365
170051,*** Cosy FLAT @ Kadikoy Seaside!,635236,Baran H.,,Kadikoy,40.99429695167721,29.025787231395697,Entire home/apt,273,2,7,2013-08-12,0.09,28,260
170150,Lovely Gardened House 10 minutes walking to metro,810759,Tuna,,Uskudar,41.01693589527086,29.069289337573952,Entire home/apt,268,7,72,2018-11-03,0.84,3,347
171593,Nice historical apartment in Galata,818744,Fırat,,Beyoglu,41.02779810842126,28.976964571374708,Entire home/apt,803,7,3,2012-01-07,0.03,1,365
175213,Great Quality Home-Great Experience,837616,Oktay,,Uskudar,41.01602035000999,29.01547857329608,Private room,209,1,35,2015-08-08,0.40,1,365
175766,at the center of İstanbul..,840111,Kadir,,Sisli,41.070053361902005,28.98560611145667,Private room,161,1,0,,,1,365
178868,"Bright Room, Great Location...",770100,Neslihan,,Beyoglu,41.03237485387201,28.986895209334914,Private room,118,2,38,2015-12-31,0.43,2,132
180570,Feel at home@Istanbul city center,865041,Isil,,Beyoglu,41.028936969919904,28.985940798506842,Entire home/apt,428,1,0,,,1,0
181146,Exclusive terrace in Sultanahmet...,386745,Taner,,Fatih,41.00340683607542,28.97725457731423,Entire home/apt,348,2,36,2016-07-23,0.41,1,174
183804,"IN THE CENTER OF CIHANGIR, ISTANBUL",825635,Merve,,Beyoglu,41.035724515838155,28.988210157949947,Entire home/apt,321,3,28,2018-11-18,0.32,3,337
191058,Private room with balcony in shared flat,666066,Ali,,Beyoglu,41.02841622488705,28.977897009258605,Private room,91,10,19,2018-09-30,0.25,14,312
191069,Single private room in shared flat (Middle room),666066,Ali,,Beyoglu,41.029965679345764,28.976124928678676,Private room,75,10,21,2017-09-12,0.26,14,324
191079,Single private room(Gray),666066,Ali,,Beyoglu,41.02976257689447,28.97604232274111,Private room,70,10,20,2018-09-17,0.26,14,234
191080,Single private room(Indian),666066,Ali,,Beyoglu,41.028550194317624,28.976533468856022,Private room,54,10,56,2018-08-03,0.64,14,293
191084,Private room(Violet),666066,Ali,,Beyoglu,41.02884763720731,28.976247399515398,Private room,96,10,76,2018-09-01,0.88,14,324
191088,Single private room(Green),666066,Ali,,Beyoglu,41.02931022845162,28.97623278502031,Private room,70,10,14,2018-08-28,0.18,14,265
197991,Nice room with balcony,907770,Tuğba,,Uskudar,41.01639528999723,29.015267009098316,Private room,145,1,0,,,1,365
198892,Super Lux flat 5 mins from airport,971499,Metin,,Bakirkoy,40.98661983455394,28.84702535141968,Entire home/apt,1607,1,0,,,1,365
199068,"Luxurious, specially designed...!",972196,Taskin,,Esenyurt,41.02719388335775,28.683284315474555,Private room,520,1,0,,,1,365
199411,WINTER SUPER DISCOUNT/CENTRAL LOCATED,973997,Shinnosuke,,Beyoglu,41.029703675422844,28.975833404908638,Entire home/apt,321,1,98,2016-01-06,1.12,2,336
204518,Lovely and Cozy Flat at Cihangir ,1004513,Defne,,Beyoglu,41.03022725815088,28.98181938849343,Private room,214,14,2,2011-09-22,0.02,2,336
206259,Central of Istanbul &next Bosphorus,1014119,Yeşim,,Beyoglu,41.0350965428522,28.99002660939646,Entire home/apt,15286,2,47,2015-06-27,0.58,1,364
207412,Single private room(Orange),666066,Ali,,Beyoglu,41.02940661085308,28.977590409321934,Private room,96,30,11,2016-12-09,0.13,14,365
207933,GORGEOUS BOSPHORUS VIEW! COMFY ROOM,1023387,Daniele,,Beyoglu,41.03505719628219,28.99193144094918,Private room,273,3,10,2013-10-05,0.14,1,179
208796,Classy Room on Bagdat Avenue,1027896,Beste,,Kadikoy,40.97266314130974,29.062748121306633,Private room,145,1,21,2017-09-03,0.24,3,362
210496,6-Cabin Yacht with A/C,1038139,Burchan,,Beykoz,41.07870011059954,29.08595889432391,Private room,2292,1,0,,,3,365
213816,Stay near Bagdat Avenue - 3BR apt,767876,Pelin,,Kadikoy,40.97542515384379,29.06553490804575,Entire home/apt,520,2,12,2018-08-11,0.15,3,365
214188,decent quality/price balance in Ist,1105099,Necip,,Fatih,41.01899922720187,28.928506645573503,Private room,91,20,40,2015-06-01,0.46,2,89
214190,Best location - Orange,1105223,Serkan,,Beyoglu,41.02917645226933,28.983311659960822,Private room,150,3,52,2017-11-04,0.60,1,365
220131,Charming Delightful Studio@Centre 4,466302,Fati,,Beyoglu,41.02873505291066,28.97659681628052,Entire home/apt,123,2,80,2018-09-14,0.92,17,296
220149,Sultan,182639,Mehmet Ali,,Beyoglu,41.02845116362155,28.97891901171846,Entire home/apt,354,5,9,2015-04-29,0.10,6,364
221430,GREAT LOCATION & CLEAN&STYLISH,973997,Shinnosuke,,Beyoglu,41.0353338894329,28.9734124484717,Private room,123,3,14,2018-11-05,0.17,2,365
223519,We are in the center of Istanbul!,1162133,Tamer,,Kadikoy,40.97136227185958,29.100627886257126,Private room,70,1,4,2015-12-01,0.05,1,365
224612,My nice flat in Nisantasi/ ,1169188,Esin,,Sisli,41.05584821488198,28.991034294283445,Private room,246,5,0,,,1,365
224910,The Heart of Istanbul,1171112,Marya,,Basaksehir,41.10618876554062,28.73865934786946,Entire home/apt,611,1,0,,,1,365
226255,Harem,182639,Mehmet Ali,,Beyoglu,41.02864616657299,28.9791922446664,Entire home/apt,359,5,9,2014-01-02,0.10,6,365
227488,near see and comfortable @ Kartal,1186526,Handan,,Kartal,40.887447150648924,29.185745640819736,Private room,268,1,0,,,1,365
227513,Exclusive Apart with Kitchenette,1186560,Ramiz,,Fatih,41.002901368086874,28.977869032434818,Private room,316,1,42,2018-10-20,0.50,4,365
229498,Cozy studio apartment in Cihangir,1167189,Bilgehan,,Beyoglu,41.030774508169856,28.981181777399186,Entire home/apt,375,7,113,2018-09-01,1.35,2,304
230296,Proper Home in Heart of Istanbul,1188759,Onur,,Kadikoy,40.99573722905891,29.026881439633108,Entire home/apt,161,3,49,2018-10-25,0.77,1,333
231869,Nice and Clean Lovely Room Cihangir,1004513,Defne,,Beyoglu,41.03072805862048,28.98166891583265,Private room,246,14,1,2015-05-26,0.02,2,364
237993,Cozy Room in the Heart of Kadıköy,1212675,Basak,,Kadikoy,40.98598024790884,29.026672087467613,Private room,91,2,10,2017-04-09,0.22,2,86
237994,Comfy Furnished Room in a Cozy Home,1212675,Basak,,Kadikoy,40.98627266657702,29.02542170878449,Private room,112,2,1,2017-08-01,0.06,2,363
238904,2  PRIVATE ROOMS IN SULTANAHMET ,1252482,Ramazan,,Fatih,41.00679654447852,28.97873588512041,Private room,348,1,0,,,2,364
241516,FLAT WITH HISTORICAL VIEW,1267497,Ahmet,,Kadikoy,40.98441275521221,29.021767061563647,Entire home/apt,337,6,23,2016-07-26,0.30,1,0
244604,FULL EQUIPPED FLAT IN OLD ISTANBUL,1283374,Timur,,Fatih,41.01309173184232,28.943306792783588,Private room,461,2,0,,,1,365
247874,"Istiklal Avenue,Sadri alisik street",1298849,Berkan,,Beyoglu,41.0363133736055,28.98472420486861,Entire home/apt,59,1,91,2018-11-18,1.12,3,215
248304,Avrupa Residence Suites Istanbul 1+1 80m2,1300759,Ercan,,Gaziosmanpasa,41.087436994302045,28.90203008385878,Entire home/apt,520,2,4,2018-11-02,0.37,4,365
251414,"Apartment in Montmartre, Paris",1318632,Bahar,,Beyoglu,41.03203246660064,28.98564213853995,Entire home/apt,305,7,1,2012-01-06,0.01,1,358
252380,Dream house&Big garden Close to Koc Uni,1323348,Irem,,Sariyer,41.14622572118364,29.047107994717706,Entire home/apt,375,1,12,2016-03-27,0.14,5,361
253055,CIHANGIR | Stunning Bosphorus View!,852380,Ilker,,Beyoglu,41.03351552645074,28.986147925784994,Entire home/apt,825,7,57,2018-06-30,0.68,4,227
253859,A boutique experience in Istanbul ,1333286,Erdal,,Beyoglu,41.03323514002451,28.98110275728959,Private room,552,1,0,,,1,365
254664,Sur la place de la tour de Galata,1337721,Hervé,,Beyoglu,41.024372898068584,28.974799911173065,Entire home/apt,611,2,0,,,1,365
256825,BLUE Mosque walking&Grand pazar مشي لكل مكان,1351134,Nur,,Fatih,41.01106315348527,28.945680518495738,Private room,102,2,211,2018-10-07,2.67,8,100
259206,Cosy Flat at the Center of ISTANBUL,1323348,Irem,,Sisli,41.06130352463116,28.9949503635805,Entire home/apt,268,2,10,2018-11-03,0.12,5,354
260378,Bright and characterful in Galata!,1366111,Julia & Tarkan,,Beyoglu,41.02624531691238,28.972755937327843,Entire home/apt,819,2,55,2018-11-08,0.68,11,343
265297,"Sunny Flat for Room Price, Taksim",1391673,Serkan,,Sisli,41.04499916678619,28.9863028914544,Entire home/apt,268,2,2,2012-05-28,0.03,1,90
266879,The Most Central Place in Istanbul,1399419,Caner,,Sisli,41.05782831778312,28.995923875702857,Private room,134,1,0,,,1,364
268395,"Comfortable private room, Istanbul",1400032,Mustafa,,Kadikoy,40.98430837049454,29.032170817578425,Private room,268,5,0,,,1,365
270561,"Room minuet 2TRAM Street,Yusufpasha اتفضلوااهلاًبكم",1351134,Nur,,Fatih,41.01076644307742,28.945121146052895,Private room,80,3,148,2018-10-09,1.77,8,100
270883,only 10 minutes to Sultanahmet,1417732,Tayfun,,Fatih,41.024797163126145,28.947377035727918,Entire home/apt,305,7,0,,,1,365
271439,Charming Delightful Studio@Centre 3,466302,Fati,,Beyoglu,41.02668556515423,28.975935620807963,Entire home/apt,150,2,141,2018-09-11,1.68,17,325
280227,Asian Side Apartment with SEA VIEW ,1460766,Birim,,Kadikoy,40.975553126554836,29.04310390464324,Entire home/apt,536,4,0,,,1,365
280776,Terrace Bosphorus Sea View Taksim,802569,Maria,,Beyoglu,41.03391662994369,28.989274177902033,Entire home/apt,605,1,194,2018-11-04,2.33,1,256
282117,"cozy quite home, in the center ",1465693,Asimo,,Beyoglu,41.03206802615799,28.980524004176242,Entire home/apt,461,7,0,,,1,365
282148,"Furnished luxury apartment, Galata",1470523,Zeynep,,Beyoglu,41.025750452865594,28.97364433146951,Entire home/apt,428,3,37,2018-09-26,0.46,4,357
282266,Design chic serviced apt in Galata.,1470523,Zeynep,,Beyoglu,41.0237272885929,28.97418444715683,Entire home/apt,428,3,22,2018-10-14,0.28,4,313
282289,Modern serviced flat in Galata,1470523,Zeynep,,Beyoglu,41.025905877743206,28.974012205329277,Entire home/apt,487,3,43,2018-11-11,0.55,4,358
282295,Modern chic serviced apt in Galata,1470523,Zeynep,,Beyoglu,41.02531809912809,28.973027672511645,Entire home/apt,428,2,37,2018-10-20,0.46,4,356
282658,Charming Delightful Room@Centre,466302,Fati,,Beyoglu,41.029215966819336,28.975930341903357,Private room,80,11,8,2018-03-01,0.09,17,329
282881,"top location,bright & cozy 2bdr apt",353220,Özge,,Beyoglu,41.028407841003975,28.97201828189141,Entire home/apt,611,1,57,2016-09-11,0.71,1,358
284645,Cute room opening to garden in Moda,748852,Asiye,,Bahcelievler,41.00837242896121,28.85342963566652,Private room,161,5,5,2014-11-03,0.06,2,365
287982,Lovely Room at the heart of İSTANBL,1323348,Irem,,Sisli,41.06208098254463,28.994255870040504,Private room,107,1,10,2016-09-01,0.12,5,340
287983,CENTRAL&SAFETY Location Bright Room,1323348,Irem,,Sisli,41.06201780556715,28.99549132052205,Private room,112,2,58,2018-09-25,0.73,5,354
290607,Galata Flat 3,735581,Bahadir,,Beyoglu,41.02875131536628,28.97557693334524,Entire home/apt,675,1,0,,,3,365
290608,Galata - Newly Furnished Flat 1,735581,Bahadir,,Beyoglu,41.02759296514597,28.97132610029797,Entire home/apt,675,3,1,2015-10-26,0.03,3,364
293754,2 bedr apart 5 mins from Airport ,1497897,Mehmet Emin,,Bahcelievler,40.991435285132916,28.84473808156324,Entire home/apt,546,3,2,2018-01-06,0.13,2,361
294981,Cozy Furnished Flat in Residence,1520874,Eralp,,Sisli,41.05782530248872,28.992526993818217,Private room,305,2,0,,,1,364
304029,Zero km to City Center -- Friendly ,1564916,Esen,,Sisli,41.05381794107864,28.99028248706569,Private room,118,2,35,2016-11-02,0.44,1,364
305801,Sweet Garden  House,1572930,Mehmet,,Besiktas,41.050908287905024,29.022617620559267,Private room,123,2,1,2012-10-01,0.01,2,365
308216,Exclusivity in Istanbul ,1585558,Mert,,Beyoglu,41.036545950702575,28.990174981329925,Entire home/apt,734,2,2,2014-01-07,0.02,11,365
309063,Exclusivity in Istanbul 2,1585558,Mert,,Beyoglu,41.03789172764336,28.990136114754154,Entire home/apt,1221,2,1,2012-10-17,0.01,11,365
310557,Studio apartment İstiklal Street,1597714,Behiye,,Beyoglu,41.03234040276436,28.974719129929767,Private room,552,2,0,,,1,365
314848,Centrally Located Bright StudioApt1,1438966,Görkem,,Beyoglu,41.03640373076682,28.976662663257855,Entire home/apt,423,1,5,2018-04-29,0.06,1,365
315554,"Bosphorous View, Greenary, comfrtbl",1620835,Rajesh,,Besiktas,41.08725263128818,29.037291736570076,Private room,252,1,0,,,1,364
317428,Room for sublet IN TAKSIM/CIHANGIR,85923,Irem,,Beyoglu,41.03041854764713,28.98456692143476,Private room,155,4,0,,,1,364
318933,lovely home with sea view,1128679,Akın,,Kadikoy,40.98446885727249,29.02220977233453,Entire home/apt,268,2,11,2018-08-12,0.27,2,363
324576,Best Point Apartments&Suites,1667741,Best Point Hotel,,Fatih,41.003154534901185,28.979533013275958,Private room,911,1,1,2018-03-24,0.12,2,365
327123,"Small,cozy apatment in the center",1672545,Füsun,,Beyoglu,41.03527454735557,28.991282459797844,Entire home/apt,428,1,4,2014-09-11,0.06,1,365
330043,İstanbul Beyoğlu Cihangir,1677640,Didem,,Beyoglu,41.03322764401394,28.985254923753207,Private room,428,1,0,,,1,365
332070,Full Bosphorus sea&Istanbul view ,1664518,Gokce Doruk,,Uskudar,41.029713460617494,29.01917108825789,Private room,461,1,0,,,2,84
338403,120m2 private apart Taxim.,1719162,Emre,,Sisli,41.040985805305816,28.986752299693418,Entire home/apt,300,2,7,2014-05-05,0.09,1,365
341852,on Galata Roofs.  Super central istiklal avenue,1734426,Lino And Gioia,,Beyoglu,41.03382527580776,28.9816776915629,Entire home/apt,262,2,16,2018-11-07,0.30,3,357
350818,Furnished Double BR with Breakfast,1778050,Ali Sinan,,Beyoglu,41.03137291251166,28.973179846135604,Private room,675,1,0,,,1,365
351006,Full Bosphorus Sea View ◆ near Park,1664518,Gokce Doruk,,Uskudar,41.03090198613237,29.019825385765635,Private room,214,2,0,,,2,365
355170,Modern Deluxe Studio Near to Taksim,730566,Murat,,Beyoglu,41.03788298024683,28.982578408177936,Private room,364,1,0,,,3,365
360053,Modern Flat 30m to Istiklal- Taksim,1821399,Hakan,,Beyoglu,41.03390148654373,28.982600357781436,Entire home/apt,364,30,0,,,1,365
362196,Apartment in the Heart of the City2,792658,ISlK,,Beyoglu,41.038925640665454,28.982007173365847,Entire home/apt,198,2,77,2018-10-29,1.45,9,347
362228,Studio in the Heart of the City 1,792658,ISlK,,Beyoglu,41.038309528404746,28.983493981784964,Entire home/apt,204,2,121,2018-11-18,2.18,9,357
364077,A single room in Istanbul - Kadikoy,1839212,Ferhat,,Kadikoy,40.99406924341383,29.036974953703318,Private room,214,2,0,,,1,364
374837,Charming Delightful Studio@Centre 2,466302,Fati,,Beyoglu,41.0275213351487,28.977048026396318,Entire home/apt,118,2,113,2018-08-26,1.40,17,321
376654,Room in ORTAKOY 550tl  furnished,1330264,Yao Francis,,Besiktas,41.05100157160462,29.021910010834322,Private room,123,1,0,,,3,365
376655,Room in ORTAKOY 550tl /month,1330264,Yao Francis,,Besiktas,41.0522009961201,29.023346615015736,Private room,123,1,0,,,3,364
378120,"Invitation to Travel: Luxury, Quiet",1899923,Yves & Fatos,,Beyoglu,41.03499079025738,28.972383528675827,Entire home/apt,578,7,11,2016-07-18,0.14,1,0
378383,Historic mansion center of Buyukada,1900682,Aysen,,Adalar,40.8736135039946,29.132892964929386,Entire home/apt,578,2,20,2018-11-06,0.26,1,364
380072,"truly unique accommodation,Istanbul",1907609,Filiz,,Besiktas,41.055496052290565,28.999779833427368,Private room,916,1,0,,,1,364
387379,{Berry} Istanbul Modern Concept - Suite,1938185,Güner - Berivan - Erdal,,Beyoglu,41.03698919693098,28.976101314100223,Entire home/apt,187,2,120,2018-11-18,1.49,20,342
391645,"Bright flat, great view! Kadikoy",1958346,Adelaide And Ali,,Kadikoy,40.99609225431373,29.0277999226737,Entire home/apt,520,3,65,2018-10-09,0.81,1,318
398075,Charming Delightful Studio@Centre 1,466302,Fati,,Beyoglu,41.02727994860669,28.977045953883277,Entire home/apt,161,2,65,2018-08-31,0.81,17,294
401359,Central Apt. in Popular Nisantaşı,2002975,Jülide,,Sisli,41.04929900406238,28.99618072996256,Private room,295,3,1,2012-04-02,0.01,1,365
404473,Galata - Splendid flat + bureau,2015945,Linda,,Beyoglu,41.02557043576751,28.9773307413432,Entire home/apt,509,180,0,,,1,365
408294,Istanbul Postcard View (Asian Side),2033076,Baris,,Uskudar,41.01502179630438,29.013031795051603,Entire home/apt,402,3,22,2017-03-15,0.29,1,364
411036,Extraordinary rooftop view & Bright room w/GalataT,2046456,Hanife,,Beyoglu,41.030026222407095,28.981482872917383,Private room,161,1,195,2018-11-17,3.50,1,344
412766,CasaLoBueno#1 Splendid Galata Tower,2054075,Doret & Izel,,Beyoglu,41.029500599025646,28.97351350510803,Entire home/apt,418,3,56,2018-10-14,0.71,4,354
414896,"Room at Besiktas ""LGBTI & friendly""",1020121,Tunc,,Besiktas,41.052702502032766,29.00529271140746,Private room,80,1,62,2018-11-06,0.78,1,164
422001,Cozy Room A3 @Taksim Downtown,1806816,Kaboom Guest House,,Beyoglu,41.035187857498656,28.97177337139671,Private room,182,2,7,2015-08-29,0.10,5,346
422065,Cute apartment in center of Beyoglu,2099221,Nahide,,Beyoglu,41.03254730142191,28.980324639636173,Entire home/apt,305,3,42,2018-11-19,0.53,4,337
422071,Cozy Flat 1BR @Taksim Square,783470,Aslinaz,,Beyoglu,41.036659683663686,28.980932883557696,Entire home/apt,246,2,56,2018-08-22,0.73,3,361
423833,Rooms for rent in Nişantaşı Şişli,2081426,Sanem,,Sisli,41.05485261259675,28.9920212710752,Private room,246,2,1,2012-04-27,0.01,1,364
428901,"Minutes walk to center, 2 BDRM Apt",1770428,Cheng,,Beyoglu,41.03748602932026,28.975050379044852,Entire home/apt,166,5,30,2018-11-06,0.46,1,333
